SAMPLE,DESCRIP,NUMBER,TAKEOFF,KILOVOLT,CURRENT,BEAMSIZE,LINE,REL_LINE,Zn_WT_PCT,S_WT_PCT,Ga_WT_PCT,Ge_WT_PCT,Mn_WT_PCT,Co_WT_PCT,Fe_WT_PCT,As_WT_PCT,Se_WT_PCT,Cd_WT_PCT,Cu_WT_PCT,Ni_WT_PCT,Sb_WT_PCT,Ag_WT_PCT,Pb_WT_PCT,TOTAL,Zn_AT_PCT,S_AT_PCT,Ga_AT_PCT,Ge_AT_PCT,Mn_AT_PCT,Co_AT_PCT,Fe_AT_PCT,As_AT_PCT,Se_AT_PCT,Cd_AT_PCT,Cu_AT_PCT,Ni_AT_PCT,Sb_AT_PCT,Ag_AT_PCT,Pb_AT_PCT,FORMULA,BASIS,Zn_FORMULA,S_FORMULA,Ga_FORMULA,Ge_FORMULA,Mn_FORMULA,Co_FORMULA,Fe_FORMULA,As_FORMULA,Se_FORMULA,Cd_FORMULA,Cu_FORMULA,Ni_FORMULA,Sb_FORMULA,Ag_FORMULA,Pb_FORMULA,Zn_CDL99,S_CDL99,Ga_CDL99,Ge_CDL99,Mn_CDL99,Co_CDL99,Fe_CDL99,As_CDL99,Se_CDL99,Cd_CDL99,Cu_CDL99,Ni_CDL99,Sb_CDL99,Ag_CDL99,Pb_CDL99,DATETIME
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,233,13,65.977,32.759,0.003,0.002,0.003,0.013,0.157,-0.004,-0.001,0.733,-0.011,0.009,0.007,0.006,0.001,99.655,49.458,50.066,0.002,0.001,0.003,0.01,0.138,-0.002,0,0.32,-0.009,0.007,0.003,0.003,0.000339,1,S,0.9879,1,0,0,0.0001,0.0002,0.0028,-0.0001,0,0.0064,-0.0002,0.0001,0.0001,0.0001,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,234,14,66.465,32.927,0.019,0.009,-0.001,0.02,0.165,-0.001,0.004,0.357,-0.001,0.011,0.006,0,-0.017,99.963,49.581,50.077,0.013,0.006,-0.001,0.016,0.144,-0.001,0.003,0.155,-0.001,0.009,0.002,0,-0.00408,1,S,0.9901,1,0.0003,0.0001,0,0.0003,0.0029,0,0.0001,0.0031,0,0.0002,0,0,-0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line1,N/A,25,40,20,100,0,235,15,65.855,32.674,0.029,0.012,0.002,0.018,0.169,-0.003,0.006,0.365,0.003,0.018,0.001,0.013,-0.001,99.16,49.526,50.096,0.02,0.008,0.001,0.015,0.148,-0.002,0.004,0.16,0.002,0.015,0,0.006,-0.00032,1,S,0.9886,1,0.0004,0.0002,0,0.0003,0.003,0,0.0001,0.0032,0,0.0003,0,0.0001,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,236,1,65.944,32.585,0.028,-0.002,0.002,0.009,0.158,-0.006,-0.001,0.355,0.005,0.01,0.008,-0.001,-0.01,99.084,49.651,50.019,0.02,-0.001,0.001,0.008,0.139,-0.004,-0.001,0.155,0.004,0.008,0.003,0,-0.0023,1,S,0.9926,1,0.0004,0,0,0.0002,0.0028,-0.0001,0,0.0031,0.0001,0.0002,0.0001,0,-0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,237,2,66.146,33.031,0.071,0.022,0,0.015,0.115,0,0.001,0.183,0.058,0.017,0.001,0.001,-0.025,99.636,49.398,50.29,0.05,0.015,0,0.012,0.1,0,0.001,0.08,0.044,0.014,0,0,-0.00587,1,S,0.9823,1,0.001,0.0003,0,0.0002,0.002,0,0,0.0016,0.0009,0.0003,0,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,238,3,66.909,32.696,0.105,0.016,0,0.017,0.108,0.004,-0.003,0.158,0.086,0.013,-0.004,0.002,-0.004,100.106,49.924,49.737,0.073,0.011,0,0.014,0.095,0.003,-0.002,0.069,0.066,0.011,-0.002,0.001,-0.00085,1,S,1.0038,1,0.0015,0.0002,0,0.0003,0.0019,0.0001,0,0.0014,0.0013,0.0002,0,0,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,239,4,66.581,32.903,0.102,0.026,0.003,0.008,0.105,-0.002,-0.003,0.134,0.091,0.011,0.001,0.004,0.003,99.966,49.651,50.024,0.071,0.017,0.003,0.007,0.092,-0.001,-0.002,0.058,0.07,0.009,0,0.002,0.000704,1,S,0.9925,1,0.0014,0.0003,0.0001,0.0001,0.0018,0,0,0.0012,0.0014,0.0002,0,0,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,240,5,66.521,32.947,0.105,0.026,0.002,0.022,0.111,0.004,-0.004,0.154,0.089,0.005,0.003,0.002,0.009,99.995,49.583,50.067,0.073,0.017,0.002,0.018,0.096,0.003,-0.002,0.067,0.068,0.004,0.001,0.001,0.002042,1,S,0.9903,1,0.0015,0.0003,0,0.0004,0.0019,0.0001,-0.0001,0.0013,0.0014,0.0001,0,0,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,241,6,66.791,32.917,0.087,0.034,-0.002,0.018,0.104,-0.004,0,0.145,0.08,0.003,0.007,0.001,-0.011,100.17,49.726,49.963,0.06,0.023,-0.002,0.015,0.091,-0.003,0,0.063,0.061,0.003,0.003,0,-0.00249,1,S,0.9953,1,0.0012,0.0005,0,0.0003,0.0018,-0.0001,0,0.0013,0.0012,0.0001,0.0001,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,242,7,66.328,32.859,0.079,0.035,0,0.026,0.103,-0.003,0.002,0.159,0.083,0.01,0.006,-0.004,-0.016,99.667,49.588,50.084,0.056,0.024,0,0.021,0.09,-0.002,0.001,0.069,0.064,0.008,0.002,-0.002,-0.00385,1,S,0.9901,1,0.0011,0.0005,0,0.0004,0.0018,0,0,0.0014,0.0013,0.0002,0,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,243,8,66.506,33.21,0.095,0.029,0.001,0.014,0.102,-0.006,-0.002,0.133,0.089,0.012,0.007,0.004,-0.012,100.183,49.395,50.286,0.066,0.02,0,0.012,0.089,-0.004,-0.001,0.057,0.068,0.01,0.003,0.002,-0.00274,1,S,0.9823,1,0.0013,0.0004,0,0.0002,0.0018,-0.0001,0,0.0011,0.0014,0.0002,0.0001,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,244,9,66.618,32.699,0.114,0.017,0.003,0.013,0.101,0.003,-0.004,0.134,0.089,-0.003,0.012,0.001,-0.01,99.788,49.822,49.858,0.08,0.012,0.002,0.011,0.088,0.002,-0.003,0.058,0.068,-0.002,0.005,0.001,-0.00239,1,S,0.9993,1,0.0016,0.0002,0,0.0002,0.0018,0,-0.0001,0.0012,0.0014,-0.0001,0.0001,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0095,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,245,10,66.033,32.903,0.091,0.044,0,0.035,0.094,0.007,0.008,0.133,0.092,0.019,0.005,0.006,0,99.471,49.426,50.21,0.064,0.03,0,0.029,0.082,0.005,0.005,0.058,0.071,0.016,0.002,0.003,0.000098,1,S,0.9844,1,0.0013,0.0006,0,0.0006,0.0016,0.0001,0.0001,0.0011,0.0014,0.0003,0,0.0001,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,246,11,66.74,32.872,0.07,0.053,-0.001,0.019,0.086,0,0.001,0.132,0.11,0.002,-0.001,0.009,0.011,100.105,49.734,49.94,0.049,0.036,-0.001,0.016,0.075,0,0.001,0.057,0.084,0.002,0,0.004,0.002695,1,S,0.9959,1,0.001,0.0007,0,0.0003,0.0015,0,0,0.0011,0.0017,0,0,0.0001,0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,247,12,66.641,32.863,0.054,0.063,-0.002,0.017,0.085,0.001,0,0.13,0.125,0.006,0.003,0.004,0.008,99.998,49.702,49.969,0.038,0.042,-0.002,0.014,0.074,0.001,0,0.056,0.096,0.005,0.001,0.002,0.001781,1,S,0.9947,1,0.0008,0.0008,0,0.0003,0.0015,0,0,0.0011,0.0019,0.0001,0,0,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,248,13,66.044,32.978,0.051,0.072,0.002,0.006,0.087,-0.001,-0.001,0.123,0.128,0.003,0.003,0.006,0.015,99.515,49.391,50.281,0.036,0.049,0.002,0.005,0.076,-0.001,-0.001,0.054,0.098,0.002,0.001,0.003,0.003484,1,S,0.9823,1,0.0007,0.001,0,0.0001,0.0015,0,0,0.0011,0.002,0,0,0.0001,0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,249,14,66.529,32.706,0.046,0.072,0.002,0.015,0.09,-0.006,0.004,0.118,0.13,0.017,0.006,0,-0.012,99.717,49.775,49.888,0.032,0.048,0.002,0.013,0.079,-0.004,0.003,0.051,0.1,0.014,0.002,0,-0.00282,1,S,0.9977,1,0.0006,0.001,0,0.0003,0.0016,-0.0001,0.0001,0.001,0.002,0.0003,0,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line2,N/A,26,40,20,100,0,250,15,66.2,32.691,0.043,0.083,0.005,0.017,0.09,0.003,-0.003,0.115,0.127,0.01,0.004,-0.007,-0.023,99.357,49.664,50.001,0.03,0.056,0.005,0.014,0.079,0.002,-0.002,0.05,0.098,0.009,0.002,-0.003,-0.00537,1,S,0.9933,1,0.0006,0.0011,0.0001,0.0003,0.0016,0,0,0.001,0.002,0.0002,0,-0.0001,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,unknown_cause_of_low_total,27,40,20,100,0,251,1,64.592,32.848,0.041,0.105,0.002,0.02,0.161,-0.006,0,0.25,0.179,0.01,0.011,-0.003,0.013,98.222,48.841,50.638,0.029,0.071,0.001,0.017,0.143,-0.004,0,0.11,0.139,0.008,0.005,-0.002,0.003151,1,S,0.9645,1,0.0006,0.0014,0,0.0003,0.0028,-0.0001,0,0.0022,0.0028,0.0002,0.0001,0,0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0184,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,252,2,65.362,32.587,0.02,0.008,0,0.016,0.138,-0.001,0.002,0.458,0,0.008,0.003,0.007,-0.01,98.599,49.411,50.223,0.014,0.006,0,0.013,0.122,0,0.001,0.201,0,0.007,0.001,0.003,-0.00246,1,S,0.9838,1,0.0003,0.0001,0,0.0003,0.0024,0,0,0.004,0,0.0001,0,0.0001,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,253,3,65.572,32.849,0.016,0.008,0.004,0.014,0.116,0.001,-0.003,0.284,0.013,0.004,0.005,-0.002,0.002,98.882,49.338,50.391,0.011,0.006,0.004,0.011,0.102,0.001,-0.002,0.124,0.01,0.004,0.002,-0.001,0.000545,1,S,0.9791,1,0.0002,0.0001,0.0001,0.0002,0.002,0,0,0.0025,0.0002,0.0001,0,0,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0146,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,254,4,66.105,32.89,0.011,-0.003,0.003,0.02,0.14,-0.003,-0.008,0.724,-0.01,0.015,0.006,-0.003,-0.004,99.883,49.415,50.125,0.008,-0.002,0.002,0.017,0.123,-0.002,-0.005,0.315,-0.008,0.012,0.002,-0.001,-0.00091,1,S,0.9858,1,0.0002,-0.0001,0,0.0003,0.0024,0,-0.0001,0.0063,-0.0002,0.0002,0,0,0,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,255,5,66.183,32.744,0.007,0.069,0,0.001,0.103,-0.003,-0.005,0.306,0.086,0.009,0.006,0.012,-0.009,99.507,49.61,50.04,0.005,0.046,0,0.001,0.09,-0.002,-0.003,0.133,0.066,0.007,0.002,0.005,-0.00215,1,S,0.9914,1,0.0001,0.0009,0,0,0.0018,0,-0.0001,0.0027,0.0013,0.0001,0,0.0001,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,256,6,66.34,32.796,0.007,0.016,0.003,0.004,0.113,0,0,0.547,0.017,0.005,-0.004,0.01,-0.01,99.841,49.618,50.008,0.005,0.011,0.002,0.003,0.099,0,0,0.238,0.013,0.004,-0.002,0.005,-0.0024,1,S,0.9922,1,0.0001,0.0002,0,0.0001,0.002,0,0,0.0048,0.0003,0.0001,0,0.0001,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,257,7,66.224,33.032,0.009,0.022,0.003,0.022,0.114,-0.001,-0.001,0.543,0.032,0.005,0.008,0.012,-0.007,100.017,49.377,50.212,0.006,0.015,0.002,0.018,0.099,-0.001,-0.001,0.235,0.025,0.004,0.003,0.006,-0.00166,1,S,0.9834,1,0.0001,0.0003,0,0.0004,0.002,0,0,0.0047,0.0005,0.0001,0.0001,0.0001,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,258,8,66.196,32.802,0.009,0.007,0.003,0.015,0.127,-0.003,-0.001,0.617,-0.003,0.005,0,-0.003,-0.021,99.751,49.546,50.054,0.007,0.005,0.003,0.012,0.111,-0.002,0,0.269,-0.002,0.004,0,-0.001,-0.00495,1,S,0.9899,1,0.0001,0.0001,0.0001,0.0002,0.0022,0,0,0.0054,-0.0001,0.0001,0,0,-0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,259,9,66.071,32.616,0.003,0.007,0.002,0.025,0.127,-0.008,-0.001,0.776,0.007,0.01,0.001,0.008,-0.013,99.632,49.596,49.914,0.002,0.004,0.002,0.021,0.112,-0.005,-0.001,0.339,0.006,0.008,0,0.004,-0.00306,1,S,0.9936,1,0,0.0001,0,0.0004,0.0022,-0.0001,0,0.0068,0.0001,0.0002,0,0.0001,-0.0001,0.0218,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0097,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,260,10,66.168,32.58,0.016,0.026,0.003,0.029,0.128,0.013,0.018,0.554,0.014,0.022,0.005,0.005,-0.001,99.58,49.673,49.864,0.011,0.018,0.003,0.024,0.113,0.008,0.011,0.242,0.011,0.018,0.002,0.002,-0.00017,1,S,0.9962,1,0.0002,0.0004,0.0001,0.0005,0.0023,0.0002,0.0002,0.0049,0.0002,0.0004,0,0,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,262,12,65.979,32.585,0.021,0.002,-0.001,0.018,0.16,0.001,0.001,0.677,0,0.009,0.012,0.013,-0.001,99.475,49.587,49.927,0.015,0.001,-0.001,0.015,0.141,0,0.001,0.296,0,0.007,0.005,0.006,-0.00022,1,S,0.9932,1,0.0003,0,0,0.0003,0.0028,0,0,0.0059,0,0.0001,0.0001,0.0001,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,263,13,65.843,32.652,0.017,0.007,0.001,0.013,0.165,-0.001,0.003,0.655,0,0.006,0.003,-0.002,0.016,99.379,49.492,50.037,0.012,0.005,0.001,0.011,0.145,0,0.002,0.286,0,0.005,0.001,-0.001,0.003781,1,S,0.9891,1,0.0002,0.0001,0,0.0002,0.0029,0,0,0.0057,0,0.0001,0,0,0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,264,14,66.084,32.716,0.022,0,0.003,0.021,0.167,-0.003,0.002,0.69,-0.002,0.011,-0.002,0.001,0.011,99.721,49.524,49.985,0.015,0,0.003,0.017,0.147,-0.002,0.001,0.301,-0.002,0.009,-0.001,0.001,0.002551,1,S,0.9908,1,0.0003,0,0.0001,0.0003,0.0029,0,0,0.006,0,0.0002,0,0,0.0001,0.0217,0.0033,0.0063,0.0084,0.0034,0.0104,0.0035,0.006,0.0053,0.0147,0.0046,0.0094,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_PostAPS_Line3,N/A,27,40,20,100,0,265,15,66.714,32.63,0.11,0.029,-0.002,0.018,0.105,0,-0.002,0.152,0.091,0.009,0.01,0.002,0,99.864,49.897,49.755,0.077,0.02,-0.002,0.015,0.092,0,-0.001,0.066,0.07,0.007,0.004,0.001,-0.00011,1,S,1.0029,1,0.0016,0.0004,0,0.0003,0.0018,0,0,0.0013,0.0014,0.0001,0.0001,0,0,0.0217,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/21/2019
C22MAH2_S1_I22_XANES13_,N/A,38,40,20,100,10,386,1,67.24,33.264,0.076,0.052,0.003,0.01,0.093,-0.001,0.01,0.146,0.102,0.003,0.006,0.014,0.036,101.053,49.616,50.041,0.052,0.034,0.002,0.008,0.081,-0.001,0.006,0.063,0.077,0.002,0.003,0.006,0.008312,1,S,0.9915,1,0.001,0.0007,0,0.0002,0.0016,0,0.0001,0.0013,0.0015,0,0.0001,0.0001,0.0002,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0147,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,38,40,20,100,10,387,2,67.454,33.209,0.099,0.024,-0.002,0.014,0.102,0.002,0.009,0.153,0.095,0.007,0.004,0.013,0.006,101.189,49.737,49.922,0.068,0.016,-0.001,0.012,0.088,0.001,0.005,0.066,0.072,0.005,0.002,0.006,0.001433,1,S,0.9963,1,0.0014,0.0003,0,0.0002,0.0018,0,0.0001,0.0013,0.0014,0.0001,0,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,38,40,20,100,10,388,3,67.098,33.299,0.079,0.045,0,0.022,0.092,0.006,0.01,0.141,0.104,0.006,0.018,0.009,0.007,100.935,49.534,50.117,0.055,0.03,0,0.018,0.08,0.004,0.006,0.061,0.079,0.005,0.007,0.004,0.001626,1,S,0.9884,1,0.0011,0.0006,0,0.0004,0.0016,0.0001,0.0001,0.0012,0.0016,0.0001,0.0001,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,38,40,20,100,10,389,4,66.843,33.097,0.068,0.065,0.003,0.014,0.092,0.003,0.009,0.145,0.124,0.014,0.01,0.009,-0.019,100.478,49.583,50.052,0.047,0.044,0.003,0.012,0.08,0.002,0.006,0.063,0.095,0.011,0.004,0.004,-0.00436,1,S,0.9906,1,0.0009,0.0009,0.0001,0.0002,0.0016,0,0.0001,0.0013,0.0019,0.0002,0.0001,0.0001,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,39,40,20,100,0,396,1,66.206,33.018,0.079,0.044,-0.004,0.018,0.091,0.005,-0.001,0.122,0.106,0.01,-0.002,0.004,0.008,99.703,49.425,50.252,0.055,0.03,-0.004,0.015,0.079,0.003,-0.001,0.053,0.081,0.008,-0.001,0.002,0.001925,1,S,0.9835,1,0.0011,0.0006,-0.0001,0.0003,0.0016,0.0001,0,0.0011,0.0016,0.0002,0,0,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0184,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,39,40,20,100,0,397,2,66.724,32.953,0.106,0.032,0,0.019,0.101,0.003,0.006,0.155,0.096,0.018,0.005,0.014,-0.017,100.216,49.647,49.988,0.074,0.022,0,0.016,0.088,0.002,0.004,0.067,0.074,0.015,0.002,0.006,-0.00392,1,S,0.9932,1,0.0015,0.0004,0,0.0003,0.0018,0,0.0001,0.0013,0.0015,0.0003,0,0.0001,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,39,40,20,100,0,398,3,66.375,32.644,0.084,0.034,0.001,0.009,0.09,0.008,0.004,0.142,0.097,0.004,0.011,0.016,0.003,99.524,49.768,49.901,0.059,0.023,0.001,0.008,0.079,0.005,0.003,0.062,0.075,0.004,0.005,0.007,0.000684,1,S,0.9973,1,0.0012,0.0005,0,0.0002,0.0016,0.0001,0.0001,0.0012,0.0015,0.0001,0.0001,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,39,40,20,100,0,399,4,66.65,32.933,0.063,0.069,0.001,0.011,0.091,0.006,0.003,0.136,0.129,0.006,0.011,0.006,0.011,100.127,49.638,50.004,0.044,0.046,0.001,0.009,0.079,0.004,0.002,0.059,0.099,0.005,0.004,0.003,0.002679,1,S,0.9927,1,0.0009,0.0009,0,0.0002,0.0016,0.0001,0,0.0012,0.002,0.0001,0.0001,0.0001,0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I22_XANES13_,N/A,39,40,20,100,0,400,5,66.374,32.749,0.077,0.047,0.001,0.018,0.091,0.01,0.007,0.134,0.102,0.007,0.002,0.008,-0.008,99.621,49.684,49.978,0.054,0.032,0.001,0.015,0.08,0.007,0.005,0.058,0.079,0.006,0.001,0.003,-0.00201,1,S,0.9941,1,0.0011,0.0006,0,0.0003,0.0016,0.0001,0.0001,0.0012,0.0016,0.0001,0,0.0001,0,0.0215,0.0033,0.0063,0.0084,0.0034,0.0103,0.0034,0.006,0.0053,0.0146,0.0046,0.0093,0.0096,0.0146,0.0185,5/22/2019
C22MAH2_S1_I22_XANES14_,N/A,40,40,20,100,0,401,1,66.031,32.907,0.025,0.097,0.002,0.014,0.092,0.005,0.003,0.133,0.159,0.007,-0.001,0.001,-0.021,99.454,49.423,50.214,0.017,0.066,0.002,0.012,0.081,0.003,0.002,0.058,0.123,0.006,0,0,-0.00486,1,S,0.9842,1,0.0003,0.0013,0,0.0002,0.0016,0.0001,0,0.0012,0.0024,0.0001,0,0,-0.0001,0.0215,0.0033,0.0063,0.0084,0.0034,0.0104,0.0034,0.006,0.0053,0.0147,0.0046,0.0093,0.0096,0.0147,0.0185,5/22/2019
